형태소,품사,분류,카운트
재밋었어,Noun,9,1
재밋었어,Noun,10,5
재밋었음,Noun,10,1
재밋움,Noun,8,1
재밋으,Noun,10,1
재밋을거,Noun,10,1
재밋을듯,Noun,10,1
재밋을서같아욤,Noun,10,1
재밋음,Noun,8,1
재밋음,Noun,9,3
재밋음,Noun,10,3
재밋재밋,Noun,8,1
재밋져염,Noun,9,1
재밋졍,Noun,10,1
재밋쪙,Noun,10,1
재밌,Adjective,7,1
재밌,Adjective,8,4
재밌,Adjective,9,1
재밌,Adjective,10,4
재밌거나,Adjective,2,1
재밌게,Adjective,1,1
재밌게,Adjective,5,2
재밌게,Adjective,6,7
재밌게,Adjective,7,20
재밌게,Adjective,8,82
재밌게,Adjective,9,76
재밌게,Adjective,10,188
재밌게아주잘,Adjective,9,1
재밌게잘,Adjective,8,1
재밌게잘,Adjective,9,4
재밌게잘,Adjective,10,5
재밌겠네요,Adjective,10,1
재밌겠다,Adjective,8,1
재밌겠더라구요,Adjective,9,1
재밌고,Adjective,6,3
재밌고,Adjective,7,1
재밌고,Adjective,8,7
재밌고,Adjective,9,11
재밌고,Adjective,10,28
재밌고여,Adjective,10,1
재밌군요,Adjective,8,1
재밌기도,Adjective,8,1
재밌기한데,Adjective,8,1
재밌긴,Adjective,6,2
재밌긴,Adjective,7,1
재밌긴,Adjective,10,1
재밌긴한데,Adjective,7,1
재밌내요,Adjective,7,1
재밌네,Adjective,8,2
재밌네,Adjective,9,2
재밌네,Adjective,10,2
재밌네여,Adjective,10,1
재밌네요,Adjective,5,1
재밌네요,Adjective,7,1
재밌네요,Adjective,8,13
재밌네요,Adjective,9,21
재밌네요,Adjective,10,38
재밌네용,Adjective,10,1
재밌는,Adjective,6,3
재밌는,Adjective,7,1
재밌는,Adjective,8,7
재밌는,Adjective,9,5
재밌는,Adjective,10,19
재밌는건,Adjective,8,1
재밌는것,Adjective,10,1
재밌는데,Adjective,6,1
재밌는데,Adjective,8,3
재밌는데,Adjective,9,1
재밌는데,Adjective,10,2
재밌는있는데,Adjective,8,1
재밌는지는,Adjective,8,1
재밌다,Adjective,5,1
재밌다,Adjective,7,7
재밌다,Adjective,8,5
재밌다,Adjective,9,7
재밌다,Adjective,10,17
재밌다고,Adjective,4,1
재밌다고,Adjective,5,1
재밌다고,Adjective,6,2
재밌다고,Adjective,7,2
재밌다고,Adjective,8,3
재밌다고,Adjective,9,4
재밌다고,Adjective,10,8
재밌다고하네요,Adjective,9,1
재밌다네요,Adjective,8,1
재밌다네요,Adjective,10,2
재밌다는,Adjective,5,1
재밌다는,Adjective,10,2
재밌다다시,Adjective,10,1
재밌다더라구요,Adjective,5,1
재밌다보다,Adjective,8,1
재밌다하셨음,Adjective,10,1
재밌당,Adjective,10,1
재밌더군요,Adjective,9,1
재밌더라구요,Adjective,8,1
재밌더라구요,Adjective,9,1
재밌더라구요,Adjective,10,2
재밌던,Adjective,9,1
재밌던거,Adjective,10,1
재밌던데,Adjective,10,2
재밌던데요,Adjective,9,1
재밌던데요,Adjective,10,1
재밌데요,Adjective,10,1
재밌습니다,Adjective,7,1
재밌습니다,Adjective,8,8
재밌습니다,Adjective,9,8
재밌습니다,Adjective,10,15
재밌았어,Adjective,8,1
재밌어,Adjective,7,1
재밌어,Adjective,8,6
재밌어,Adjective,9,3
재밌어,Adjective,10,12
재밌어서,Adjective,8,1
재밌어서,Adjective,9,1
재밌어서,Adjective,10,3
재밌어여,Adjective,9,1
재밌어여,Adjective,10,1
재밌어오,Adjective,8,1
재밌어요,Adjective,7,8
재밌어요,Adjective,8,27
재밌어요,Adjective,9,54
재밌어요,Adjective,10,105
재밌어용,Adjective,8,2
재밌어용,Adjective,9,6
재밌어용,Adjective,10,5
재밌어하고,Adjective,8,1
재밌어하고,Adjective,9,1
재밌어하고,Adjective,10,1
재밌어하네요,Adjective,7,1
재밌어하네요,Adjective,8,2
재밌어하네요,Adjective,9,2
재밌어하네요,Adjective,10,2
재밌어하니,Adjective,8,1
재밌어하진,Adjective,8,1
재밌엇습니닼,Noun,9,1
재밌었,Adjective,9,2
재밌었,Adjective,10,5
재밌었겠지,Adjective,8,1
재밌었고,Adjective,8,3
재밌었고,Adjective,10,8
재밌었나,Adjective,9,1
재밌었네,Adjective,10,1
재밌었네요,Adjective,7,1
재밌었네요,Adjective,8,2
재밌었네요,Adjective,9,4
재밌었네요,Adjective,10,2
재밌었는데,Adjective,7,3
재밌었는데,Adjective,8,1
재밌었는지,Adjective,10,1
재밌었다,Adjective,5,2
재밌었다,Adjective,7,2
재밌었다,Adjective,8,5
재밌었다,Adjective,9,3
재밌었다,Adjective,10,17
재밌었다고,Adjective,7,1
재밌었다고,Adjective,8,3
재밌었다고,Adjective,9,2
재밌었다고,Adjective,10,4
재밌었다고하네요,Adjective,9,1
재밌었다네요,Adjective,6,1
재밌었다네요,Adjective,10,1
재밌었다는,Adjective,9,1
재밌었다는데,Adjective,7,1
재밌었다며,Adjective,9,1
재밌었답니다,Adjective,10,1
재밌었당,Adjective,10,1
재밌었던,Adjective,10,2
재밌었던것,Adjective,7,1
재밌었습니다,Adjective,5,1
재밌었습니다,Adjective,7,2
재밌었습니다,Adjective,8,2
재밌었습니다,Adjective,9,8
재밌었습니다,Adjective,10,9
재밌었어,Adjective,5,1
재밌었어,Adjective,9,1
재밌었어,Adjective,10,1
재밌었어여,Adjective,7,1
재밌었어요,Adjective,5,3
재밌었어요,Adjective,6,1
재밌었어요,Adjective,7,4
재밌었어요,Adjective,8,25
재밌었어요,Adjective,9,36
재밌었어요,Adjective,10,73
재밌었어용,Adjective,8,2
재밌었어용,Adjective,9,3
재밌었어용,Adjective,10,2
재밌었오요,Adjective,10,1
재밌었으나,Adjective,8,1
재밌었을것,Adjective,8,1
재밌었을텐데,Adjective,9,1
재밌었음,Adjective,6,1
재밌었음,Adjective,7,2
재밌었음,Adjective,8,9
재밌었음,Adjective,9,3
재밌었음,Adjective,10,14
재밌었지만,Adjective,6,1
재밌었지만,Adjective,8,1
재밌었지만,Adjective,9,3
재밌을,Adjective,7,1
재밌을,Adjective,8,2
재밌을,Adjective,9,2
재밌을,Adjective,10,3
재밌을거,Adjective,3,1
재밌을거,Adjective,8,1
재밌을거,Adjective,10,1
재밌을거란,Adjective,8,1
재밌을것,Adjective,8,1
재밌을것,Adjective,9,1
재밌을것,Adjective,10,1
재밌을까,Adjective,8,1
재밌을꺼,Adjective,8,1
재밌을듯,Adjective,8,2
재밌을듯,Adjective,10,1
재밌을수도,Adjective,8,1
재밌음,Adjective,5,1
재밌음,Adjective,7,3
재밌음,Adjective,8,7
재밌음,Adjective,9,9
재밌음,Adjective,10,25
재밌있고,Adjective,10,1
재밌있었어요,Adjective,10,1
재밌잖아,Adjective,9,1
재밌잖아,Adjective,10,2
재밌져용,Adjective,8,1
재밌지는,Adjective,7,1
재밌지는,Adjective,8,1
재밌지는,Adjective,9,1
재밌지도,Adjective,5,1
재밌지도,Adjective,7,1
재밌지만,Adjective,10,1
재밌진,Adjective,4,1
재밌진,Adjective,5,1
재밌진,Adjective,6,1
재밎네,Noun,10,1
재밓,Noun,10,1
재배,Noun,10,1
재연,Noun,6,1
재이있게,Verb,9,1
재이있었,Verb,9,1
재있게,Verb,9,1
재있는,Verb,8,1
재있었어요,Verb,7,1
재잘대는,Verb,9,1
재주,Noun,9,1
재주,Noun,10,1
재치,Noun,10,1
재탄생,Noun,8,1
재탄생,Noun,10,1
재패,Noun,10,1
재현,Noun,4,1
재현,Noun,7,1
재현,Noun,8,2
재현,Noun,9,2
재현,Noun,10,4
잭슨,Noun,9,1
잴로,Verb,1,1
잼,Noun,1,2
잼,Noun,5,1
잼,Noun,7,4
잼,Noun,8,11
잼,Noun,9,14
잼,Noun,10,66
잼꿀잼,Noun,10,1
잼나게,Verb,6,1
잼나게,Verb,7,3
잼나게,Verb,8,10
잼나게,Verb,9,21
잼나게,Verb,10,33
잼나고,Verb,8,1
잼나고,Verb,9,2
잼나고,Verb,10,1
잼나네요,Verb,8,2
잼나네요,Verb,9,1
잼나네요,Verb,10,4
잼나는,Verb,10,1
잼나다,Verb,8,1
잼나여,Verb,10,1
잼나요,Verb,7,3
잼나요,Verb,8,2
잼나요,Verb,9,5
잼나요,Verb,10,5
잼나용,Verb,10,1
잼남,Noun,9,1
잼남,Noun,10,3
잼낫음,Noun,10,1
잼는,Verb,7,1
잼니게,Verb,8,1
잼닌,Noun,9,1
잼다,Verb,10,5
잼땅,Noun,10,1
잼마,Verb,7,1
잼밌었습니,Noun,7,1
잼서요,Verb,10,1
잼썻습니,Noun,10,1
잼썻어,Noun,8,1
잼썻어,Noun,10,1
잼썻엇용,Noun,10,1
잼썻음,Noun,9,1
잼썻음,Noun,10,2
잼썽,Noun,8,1
잼었습니다,Verb,10,1
잼이네요,Verb,9,1
잼이네요,Verb,10,2
잼이당,Verb,8,1
잼이셔요,Verb,10,1
잼이였음,Verb,10,1
잼이요,Verb,9,1
잼이요,Verb,10,2
잼이있게,Verb,10,1
잼이있어요,Verb,9,1
잼인듯,Verb,10,1
잼잇엇,Noun,10,1
잼잇엇어,Noun,9,1
잼잇엇음,Noun,10,1
잼있,Verb,9,1
잼있게,Verb,7,3
잼있게,Verb,8,11
잼있게,Verb,9,16
잼있게,Verb,10,26
잼있고,Verb,1,1
잼있고,Verb,8,1
잼있고,Verb,10,1
잼있네,Verb,9,1
잼있네요,Verb,7,1
잼있네요,Verb,8,2
잼있네요,Verb,9,1
잼있네요,Verb,10,3
잼있는,Verb,6,1
잼있는,Verb,7,1
잼있는,Verb,9,1
잼있는,Verb,10,1
잼있는것,Verb,10,1
잼있는데,Verb,8,1
잼있는듯,Verb,10,1
잼있다,Verb,8,1
잼있다,Verb,10,3
잼있다고,Verb,9,1
잼있다구,Verb,8,1
잼있더라구요,Verb,9,1
잼있던,Verb,7,1
잼있데요,Verb,10,1
잼있습니다,Verb,9,1
잼있습니다,Verb,10,2
잼있어,Verb,8,1
잼있어,Verb,9,2
잼있어,Verb,10,1
잼있어서,Verb,9,1
잼있어요,Verb,7,2
잼있어요,Verb,8,4
잼있어요,Verb,9,4
잼있어요,Verb,10,13
잼있어하고,Verb,8,1
잼있어하네요,Verb,9,1
잼있어하네요,Verb,10,4
잼있었,Verb,9,1
잼있었,Verb,10,2
잼있었고,Verb,8,1
잼있었고,Verb,10,1
잼있었나,Verb,8,1
잼있었내요,Verb,9,1
잼있었네요,Verb,7,1
잼있었네요,Verb,8,1
잼있었다고,Verb,8,1
잼있었다고,Verb,10,2
잼있었다네요,Verb,8,1
잼있었다네요,Verb,9,1
잼있었던,Verb,10,1
잼있었던거,Verb,9,1
잼있었데요,Verb,9,1
잼있었습니다,Verb,8,2
잼있었습니다,Verb,10,2
잼있었어요,Verb,8,2
잼있었어요,Verb,9,4
잼있었어요,Verb,10,7
잼있었을듯,Verb,8,1
잼있었음,Verb,8,1
잼있었음,Verb,10,2
잼있여요,Verb,9,1
잼있으요,Verb,10,2
잼있을거,Verb,7,1
잼있을듯,Verb,7,1
잼있음,Verb,9,2
잼있음,Verb,10,2
잼있진,Verb,6,1
잼잼,Noun,8,1
잼잼,Noun,10,2
잼잼잼,Noun,9,1
잼쩔잼완잼,Noun,10,1
잽,Verb,1,1
쟀는데,Verb,8,1
쟁,Noun,10,1
쟁나욤,Noun,9,1
쟈밋네,Noun,10,1
쟈밌,Noun,10,1
쟐,Noun,10,1
쟝그,Noun,10,1
저,Determiner,1,1
저,Determiner,2,2
저,Determiner,5,1
저,Determiner,6,1
저,Determiner,7,2
저,Determiner,8,4
저,Determiner,9,4
저,Determiner,10,7
저,Modifier,1,1
저,Modifier,4,2
저,Modifier,5,2
저,Modifier,6,2
저,Modifier,7,3
저,Noun,1,1
저,Noun,3,1
저,Noun,4,3
저,Noun,5,8
저,Noun,6,16
저,Noun,7,20
저,Noun,8,32
저,Noun,9,35
저,Noun,10,48
저격,Noun,5,1
저격,Noun,9,1
저격,Noun,10,3
저그,Noun,5,1
저그,Noun,10,1
저능,Noun,9,1
저따위,Noun,10,1
저래,Adjective,10,1
저럭,Noun,6,1
저런,Noun,8,1
저런,Noun,9,1
저런,Noun,10,1
저렇게,Adverb,1,1
저렇게,Adverb,8,2
저렇게,Adverb,9,3
저렇게,Adverb,10,1
저렴하게,Adjective,8,1
저리,Noun,10,1
저만,Modifier,10,1
저만큼,Noun,9,1
저절로,Noun,9,1
저절로,Noun,10,1
저지,Noun,7,1
저지른,Verb,7,1
저학년,Noun,6,1
저학년,Noun,7,3
저학년,Noun,8,3
저학년,Noun,9,2
저학년,Noun,10,1
저희,Modifier,7,1
저희,Modifier,10,2
저희,Noun,8,2
저희,Noun,9,2
저희,Noun,10,8
적,Noun,1,2
적,Noun,4,1
적,Noun,5,3
적,Noun,6,2
적,Noun,7,11
적,Noun,8,19
적,Noun,9,15
적,Noun,10,30
적,Suffix,1,3
적,Suffix,4,3
적,Suffix,5,13
적,Suffix,6,20
적,Suffix,7,43
적,Suffix,8,87
적,Suffix,9,62
적,Suffix,10,129
적게,Verb,10,1
적국,Noun,9,1
적극,Noun,9,3
적극,Noun,10,7
적당하고,Adjective,5,1
적당하고,Adjective,7,1
적당하고,Adjective,10,1
적당한,Adjective,8,4
적당한,Adjective,9,1
적당한,Adjective,10,4
적당한듯,Adjective,1,1
적당할듯,Adjective,7,1
적당함,Adjective,1,1
적당함,Adjective,10,1
적당합니다,Adjective,7,2
적당해요,Adjective,8,1
적당했습니다,Adjective,7,1
적당히,Adjective,7,2
적당히,Adjective,8,1
적당히,Adjective,10,1
적당히있고,Adjective,8,1
적도,Noun,8,1
적도,Noun,9,1
적립,Noun,9,1
적립,Noun,10,1
적어도,Adverb,7,1
적어도,Adverb,9,1
적어서,Verb,10,1
적었던것,Verb,7,1
적은데,Verb,9,1
적응,Noun,8,3
적응하려는,Adjective,9,1
적이구요,Verb,10,1
적이네요,Verb,2,1
적이네요,Verb,9,5
적이네요,Verb,10,2
적이래요,Verb,8,1
적이었음,Verb,9,1
적이었음,Verb,10,1
적이였다,Verb,9,1
적이였습니다,Verb,8,1
적이였어요,Verb,6,1
적이였어요,Verb,10,1
적이였어용,Verb,10,1
적이였으며,Verb,9,1
적인거야,Verb,10,1
적인건,Verb,7,1
적인것이라고,Verb,10,1
적인듯,Verb,7,1
적인면이,Verb,7,1
적임,Noun,7,3
적임,Noun,8,1
적임,Noun,10,6
적절하게,Adjective,7,1
적절하게,Adjective,8,1
적절하게,Adjective,10,1
적절하고,Adjective,10,1
적절한,Adjective,3,1
적절한,Adjective,6,1
적절한,Adjective,7,1
적절한,Adjective,10,2
적절한거,Adjective,7,1
적절함,Adjective,5,1
적책,Noun,9,1
적합,Noun,5,1
적합한,Adjective,6,1
적합한,Adjective,7,1
적합한,Adjective,8,1
적합한,Adjective,9,1
적합한,Adjective,10,1
적합해,Adjective,8,1
전,Foreign,10,1
전,Modifier,7,2
전,Modifier,8,4
전,Modifier,9,2
전,Modifier,10,4
전,Noun,1,2
전,Noun,5,6
전,Noun,6,5
전,Noun,7,9
전,Noun,8,4
전,Noun,9,6
전,Noun,10,20
전개,Noun,1,2
전개,Noun,3,2
전개,Noun,4,1
전개,Noun,5,4
전개,Noun,6,2
전개,Noun,7,11
전개,Noun,8,13
전개,Noun,9,13
전개,Noun,10,9
전개도,Noun,1,1
전개도,Noun,6,1
전개도,Noun,9,2
전개도,Noun,10,6
전결,Noun,6,1
전결,Noun,8,1
전결,Noun,10,1
전과,Noun,9,1
전달,Noun,5,1
전달,Noun,7,2
전문,Noun,9,1
전문가,Noun,6,1
전반,Noun,5,2
전반,Noun,6,1
전반,Noun,7,1
전반,Noun,8,2
전반,Noun,9,5
전부,Noun,1,2
전부,Noun,4,1
전부,Noun,6,2
전부,Noun,7,2
전부,Noun,8,5
전부,Noun,9,5
전부,Noun,10,8
전부일,Noun,6,1
전세,Noun,8,1
전세,Noun,10,1
전율,Noun,5,1
전작,Noun,3,1
전쟁,Noun,10,2
전체,Noun,1,1
전체,Noun,5,1
전체,Noun,6,6
전체,Noun,7,9
전체,Noun,8,9
전체,Noun,9,12
전체,Noun,10,9
전체관람가,Noun,6,1
전체관람가,Noun,7,1
전투씬,Noun,10,1
전하,Noun,9,1
전해져서,Verb,9,1
전혀,Noun,2,1
전혀,Noun,7,2
전혀,Noun,8,4
전혀,Noun,9,9
전혀,Noun,10,22
전형,Noun,5,1
전형,Noun,6,1
전형,Noun,7,2
전형,Noun,8,4
전환,Noun,5,1
절,Noun,3,1
절,Noun,7,1
절대,Noun,1,2
절대,Noun,2,1
절대,Noun,7,1
절대,Noun,8,1
절대,Noun,10,3
절로,Noun,9,1
절로,Noun,10,1
절묘한,Adjective,7,1
절반,Noun,5,2
절정,Noun,7,1
절정,Noun,8,1
절친,Noun,9,1
젊은이,Noun,8,1
점,Noun,1,16
점,Noun,4,1
점,Noun,5,2
점,Noun,6,7
점,Noun,7,22
점,Noun,8,21
점,Noun,9,18
점,Noun,10,43
점도,Noun,1,1
점도,Noun,6,2
점도,Noun,7,2
점도,Noun,8,1
점도,Noun,10,2
점령,Noun,10,1
점수,Noun,1,6
점수,Noun,3,1
점수,Noun,4,1
점수,Noun,5,1
점수,Noun,6,2
점수,Noun,7,2
점수,Noun,10,3
점점,Noun,7,1
점점,Noun,8,2
점점,Noun,10,1
점주,Noun,1,1
점주,Noun,6,1
점주,Noun,10,1
점줌,Noun,9,1
점화식,Noun,9,1
접,Noun,6,1
접,Noun,8,1
접,Noun,9,2
접,Noun,10,1
접하네,Verb,1,1
젓고,Verb,1,1
젓어서,Verb,10,1
정,Noun,7,2
정,Noun,9,3
정,Noun,10,3
정갈하게,Adjective,8,1
정감,Noun,7,1
정감,Noun,9,1
정겹고,Adjective,8,1
정교하고,Adjective,8,1
정교하고,Adjective,10,1
정교하네요,Adjective,9,1
정교하며,Adjective,7,1
정교한,Adjective,6,1
정교한,Adjective,9,2
정교한,Adjective,10,2
정교함과,Adjective,8,1
정교함에,Adjective,10,1
정교했,Adjective,10,1
정교했음,Adjective,10,1
정굴북,Noun,7,1
정글,Noun,1,7
정글,Noun,2,4
정글,Noun,3,2
정글,Noun,4,1
정글,Noun,5,5
정글,Noun,6,13
정글,Noun,7,13
정글,Noun,8,47
정글,Noun,9,42
정글,Noun,10,98
정글도,Noun,10,1
정글북,Noun,1,7
정글북,Noun,2,1
정글북,Noun,3,1
정글북,Noun,4,2
정글북,Noun,5,13
정글북,Noun,6,12
정글북,Noun,7,42
정글북,Noun,8,75
정글북,Noun,9,64
정글북,Noun,10,197
정글스토리,Noun,7,1
정도,Noun,1,4
정도,Noun,2,1
정도,Noun,5,6
정도,Noun,6,10
정도,Noun,7,25
정도,Noun,8,32
정도,Noun,9,27
정도,Noun,10,60
정리,Noun,10,1
정말,Exclamation,8,2
정말,Exclamation,10,11
정말,Noun,1,5
정말,Noun,2,2
정말,Noun,3,2
정말,Noun,4,2
정말,Noun,5,3
정말,Noun,6,11
정말,Noun,7,30
정말,Noun,8,65
정말,Noun,9,95
정말,Noun,10,264
정말로,Adverb,7,1
정말로,Adverb,8,1
정말로,Adverb,9,2
정말로,Adverb,10,4
정말루,Noun,10,1
정보,Noun,9,1
정석,Noun,8,1
정신,Noun,7,1
정신,Noun,9,3
정신,Noun,10,2
정신없이,Adverb,10,1
정신연령,Noun,3,1
정엽,Noun,1,1
정의,Noun,1,1
정의,Noun,5,2
정의,Noun,9,1
정이,Noun,7,1
정이,Noun,10,2
정작,Noun,7,1
정작,Noun,8,1
정점,Noun,7,1
정점,Noun,10,1
정정,Noun,10,1
정체,Noun,10,1
정핵,Noun,1,1
정화,Noun,4,1
정화,Noun,7,1
정화,Noun,9,3
정화,Noun,10,6
정확,Noun,6,1
젖고,Verb,10,1
젖기엔,Verb,6,1
젖어,Verb,7,1
젖어,Verb,8,1
젖어,Verb,9,1
젖어서,Verb,8,1
젛,Noun,8,1
젛겟,Noun,2,1
제,Modifier,1,2
제,Modifier,7,1
제,Modifier,8,2
제,Modifier,10,3
제,Noun,1,3
제,Noun,3,2
제,Noun,4,1
제,Noun,6,3
제,Noun,7,2
제,Noun,8,6
제,Noun,9,13
제,Noun,10,29
제격,Noun,8,1
제공,Noun,8,1
제공,Noun,10,1
제규,Noun,10,1
제기,Noun,8,1
제니,Noun,9,1
제대로,Noun,6,1
제대로,Noun,7,3
제대로,Noun,9,2
제대로,Noun,10,10
제로,Noun,10,1
제목,Noun,10,2
제발,Noun,5,1
제발,Noun,8,1
제발,Noun,9,1
제발,Noun,10,2
제법,Noun,8,1
제법,Noun,10,1
제시,Noun,10,1
제약,Noun,8,1
제왕,Noun,3,1
제왕,Noun,8,1
제외,Noun,1,1
제외,Noun,6,1
제외,Noun,7,3
제외,Noun,8,3
제외,Noun,9,2
제외,Noun,10,2
제인,Noun,1,1
제일,Noun,1,2
제일,Noun,2,1
제일,Noun,5,2
제일,Noun,6,2
제일,Noun,7,2
제일,Noun,8,3
제일,Noun,9,3
제일,Noun,10,12
제작,Noun,9,1
제작,Noun,10,3
제품,Noun,10,1
제한,Noun,9,1
젠,Noun,8,1
젠,Noun,10,1
젤,Noun,1,1
젤,Noun,6,1
젤,Noun,7,1
젤,Noun,10,7
젤귀,Noun,9,1
젬,Noun,8,1
져,Verb,8,1
져,Verb,10,3
져서,Eomi,8,1
져요,Verb,9,1
져요,Verb,10,1
져용,Verb,10,2
져음,Verb,10,1
졌어요,Verb,8,1
조,Modifier,9,1
조,Modifier,10,3
조,Noun,10,2
조,Suffix,8,1
조,Suffix,10,1
조굼,Noun,5,1
조금,Noun,1,2
조금,Noun,2,1
조금,Noun,4,2
조금,Noun,5,7
조금,Noun,6,20
조금,Noun,7,16
조금,Noun,8,55
조금,Noun,9,34
조금,Noun,10,17
조금씩,Adverb,8,1
조력자,Noun,6,1
조마조마했는데,Adjective,9,1
조심해,Verb,10,1
조아,Adverb,5,1
조아라,Adjective,10,1
조아요,Adjective,6,1
조아요,Adjective,8,1
조아요,Adjective,9,1
조아요,Adjective,10,2
조아하네요,Verb,8,1
조아하네요,Verb,10,1
조아하는,Verb,9,2
조아함,Verb,9,2
조아해서,Verb,9,1
조아해요,Verb,7,1
조아했어여,Verb,9,1
조앗어용,Adjective,10,1
조았어요,Adjective,10,1
조연,Noun,5,1
조였던,Verb,10,1
조온나,Noun,1,2
조용하게,Adjective,7,1
조용히,Adjective,6,1
조용히,Adjective,8,1
조용히,Adjective,9,2
조용히,Adjective,10,2
조우,Noun,10,2
조율,Noun,8,1
조으네요,Adjective,10,1
조은영,Noun,10,1
조음,Noun,8,1
조음,Noun,9,1
조음,Noun,10,1
조작,Noun,1,1
조작,Noun,10,1
조잡한,Adjective,6,1
조정,Noun,1,1
조조,Noun,9,1
조조,Noun,10,6
조주,Noun,10,1
조카,Noun,5,1
조카,Noun,7,4
조카,Noun,8,3
조카,Noun,9,3
조카,Noun,10,4
조합,Noun,7,1
조합,Noun,8,2
조합,Noun,9,1
조합,Noun,10,1
조화,Noun,7,2
조화,Noun,8,2
조화,Noun,9,4
조화,Noun,10,7
조화로운,Adjective,7,1
조화로움,Noun,8,1
조화롭게,Adjective,10,1
존,Noun,4,1
존,Noun,7,3
존,Noun,8,1
존,Noun,9,7
존,Noun,10,14
존거,Adjective,8,1
존경,Noun,10,2
존경심,Noun,10,1
존귀,Noun,9,1
존귀,Noun,10,1
존나,Noun,5,1
존나,Noun,10,4
존나답답,Adjective,8,1
존내,Noun,9,1
존멋,Noun,10,5
존문,Noun,1,2
존스,Noun,8,1
존스,Noun,10,1
존재,Noun,5,1
존재,Noun,6,1
존재,Noun,7,1
존재,Noun,8,1
존재,Noun,9,3
존재,Noun,10,2
존잼,Noun,10,6
존잼꿀잼,Noun,10,1
존중,Noun,10,1
졷,Noun,2,1
졸,Noun,8,1
졸,Noun,9,1
졸,Noun,10,1
졸고,Verb,7,1
졸고,Verb,8,1
졸귀,Noun,8,4
졸귀,Noun,9,1
졸귀,Noun,10,6
졸기도,Verb,8,1
졸긴,Verb,6,1
졸긴,Verb,9,1
졸다,Verb,5,1
졸다,Verb,7,1
졸다가,Verb,2,1
졸라,Noun,2,1
졸려,Verb,1,1
졸려,Verb,2,1
졸려,Verb,5,5
졸려,Verb,10,1
졸려서,Verb,1,1
졸려서,Verb,6,1
졸려요,Verb,1,1
졸려요,Verb,3,1
졸렸다,Verb,6,1
졸렸을까요,Verb,7,1
졸렸지만,Verb,9,1
졸리,Noun,3,1
졸리,Noun,6,1
졸리,Noun,10,1
졸리고,Verb,10,1
졸리긴,Verb,6,1
졸리는,Verb,10,1
졸리지도,Verb,10,1
졸린,Verb,1,1
졸린,Verb,5,1
졸린,Verb,8,1
졸릴껍니,Noun,4,1
졸림,Noun,3,1
졸림,Noun,8,1
졸림,Noun,10,1
졸립네요,Verb,6,1
졸립지,Verb,10,1
졸면서,Verb,3,1
졸뻔,Noun,8,1
졸아,Verb,7,1
졸아서,Verb,4,1
졸았네요,Verb,8,3
졸았습니다,Verb,6,2
졸았어요,Verb,1,1
졸았어요,Verb,7,1
졸았어요,Verb,10,1
졸았으나,Verb,5,1
졸았음,Verb,3,1
졸았음,Verb,5,1
졸았음,Verb,7,2
졸았지만,Verb,9,1
졸음,Noun,1,1
졸음,Noun,4,1
졸음,Noun,9,1
졸이는,Verb,10,1
졸이면서,Verb,10,1
졸재애애앰,Noun,10,1
졸잼,Noun,9,1
졸잼,Noun,10,2
졸잼임,Noun,9,1
졸지,Noun,10,2
졺,Noun,1,1
좀,Noun,1,2
좀,Noun,3,3
좀,Noun,5,20
좀,Noun,6,21
좀,Noun,7,57
좀,Noun,8,64
좀,Noun,9,39
좀,Noun,10,27
좀더,Noun,5,1
좀더,Noun,6,1
좀더,Noun,8,7
좀더,Noun,9,1
좀더,Noun,10,3
좀비,Noun,10,2
좁다,Adjective,10,1
좁아서,Adjective,8,1
좁은,Adjective,7,1
종,Noun,7,1
종,Noun,9,1
종간,Noun,10,1
종교,Noun,9,1
종류,Noun,6,1
종류,Noun,9,2
종이,Noun,10,1
종합,Noun,10,1
종횡무진,Noun,9,1
좊은데,Noun,9,1
좋,Adjective,7,3
좋,Adjective,8,5
좋,Adjective,9,2
좋,Adjective,10,8
좋게,Adjective,8,1
좋게,Adjective,9,2
좋게,Adjective,10,5
좋겟,Adjective,9,1
좋겟,Adjective,10,1
좋겟내요,Adjective,10,1
좋겟네요,Adjective,5,1
좋겟다,Adjective,7,1
좋겠,Adjective,10,1
좋겠네요,Adjective,5,1
좋겠네요,Adjective,10,5
좋겠다,Adjective,7,1
좋겠다,Adjective,10,2
좋겠다고,Adjective,6,1
좋겠다라고,Adjective,10,1
좋겠단,Adjective,9,1
좋겠당,Adjective,9,1
좋겠어,Adjective,9,1
좋겠어요,Adjective,6,2
좋겠어요,Adjective,9,1
좋겠어요,Adjective,10,2
좋겠음,Adjective,7,1
좋고,Adjective,5,2
좋고,Adjective,6,1
좋고,Adjective,7,4
좋고,Adjective,8,18
좋고,Adjective,9,12
좋고,Adjective,10,56
좋고서,Adjective,10,1
좋고요,Adjective,10,1
좋구,Adjective,8,2
좋구,Adjective,9,2
좋구,Adjective,10,1
좋구요,Adjective,7,2
좋구요,Adjective,8,2
좋구요,Adjective,10,2
좋군요,Adjective,7,1
좋내요,Adjective,9,1
좋네요,Adjective,6,2
좋네요,Adjective,7,4
좋네요,Adjective,8,12
좋네요,Adjective,9,15
좋네요,Adjective,10,14
좋다,Adjective,5,2
좋다,Adjective,6,2
좋다,Adjective,7,2
좋다,Adjective,8,3
좋다,Adjective,9,1
좋다,Adjective,10,10
좋다고,Adjective,1,1
좋다면,Adjective,7,1
좋다면,Adjective,8,1
좋다면,Adjective,9,1
좋더군요,Adjective,10,1
